id,Title,Year,Rating,Genre,Director,Writer,Cast,Language,Country,Type
1924435,Let's Be Cops,2014,R,Comedy,Luke Greenfield,"Luke Greenfield, Nicholas Thomas","Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev",English,USA,movie
1965162,Boys of Abu Ghraib,2014,R,"Drama, Thriller, War",Luke Moran,Luke Moran,"Luke Moran, Sean Astin, Sara Paxton, Omid Abtahi",English,USA,movie
2364949,Touchy Feely,2013,R,Drama,Lynn Shelton,Lynn Shelton,"Rosemarie DeWitt, Amber Wolfe Wollam, Josh Pais, Ellen Page",English,USA,movie
2792628,First Date,2013,TV-14,Comedy,Lynn Shelton,"Elizabeth Meriwether (created by), J.J. Philbin, Berkley Johnson, Rebecca Addelman (staff writer), Robert Snow (staff writer), Christian Magalhaes (staff writer)","Zooey Deschanel, Jake Johnson, Max Greenfield, Lamorne Morris",English,USA,episode
2386278,Haunt,2013,R,"Horror, Mystery",Mac Carter,Andrew Barrer,"Harrison Gilbertson, Liana Liberato, Jacki Weaver, Ione Skye",English,USA,movie
1758795,The To Do List,2013,R,Comedy,Maggie Carey,Maggie Carey (screenplay),"Aubrey Plaza, Johnny Simmons, Bill Hader, Alia Shawkat","English, Sanskrit",USA,movie
1716767,The Last Keepers,2013,PG-13,Family,Maggie Greenwald,"Peter Hutchings, Christina Mengert, Claude Dal Farra (story)","Aidan Quinn, Virginia Madsen, Zosia Mamet, Olympia Dukakis",English,USA,movie
3088102,Civilian Drones: Search and Rescue,2013,PG,"Documentary, Drama, History",Maha Calderon,Maha Calderon,"Gene Robinson, Ken Defoor, Patrick Egan, Tim Miller",English,USA,movie
3131036,Civilian Drones: Search and Rescue,2013,PG,"Documentary, Drama, History",Maha Calderon,Maha Calderon,"Gene Robinson, Ken Defoor, Patrick Egan, Tim Miller",English,USA,movie
2781608,Anniversary,2013,TV-PG,"Drama, Thriller",Mairzee Almas,"Sherri Cooper-Landsman (developer), Ron Koslow (created by), Jennifer Levin (developer), Holly Henderson, Don Whitehead","Kristin Kreuk, Jay Ryan, Sendhil Ramamurthy, Austin Basis",English,USA,episode
3403820,The Calm,2014,TV-14,"Drama, Sci-Fi",Mairzee Almas,"Jason Rothenberg (developed by), Kass Morgan (based upon the book by), Bruce Miller","Eliza Taylor, Paige Turco, Thomas McDonell, Marie Avgeropoulos",English,USA,episode
3612184,Ku I Ka Pili Koko,2014,TV-14,"Action, Crime, Drama",Maja Vrvilo,"Roberto Orci (developed by), Alex Kurtzman (developed by), Peter M. Lenkov (developed by), Leonard Freeman (creator), Steven Lilien (teleplay), Bryan Wynbrandt (teleplay)","Alex O'Loughlin, Scott Caan, Daniel Dae Kim, Grace Park",English,USA,episode
2083355,The Best Man Holiday,2013,R,"Comedy, Drama",Malcolm D. Lee,"Malcolm D. Lee, Malcolm D. Lee (characters)","Monica Calhoun, Morris Chestnut, Melissa De Sousa, Taye Diggs",English,USA,movie
795461,Scary Movie 5,2013,PG-13,Comedy,"Malcolm D. Lee, David Zucker","David Zucker, Pat Proft","Ashley Tisdale, Simon Rex, Gracie Whitton, Ava Kolker","English, Spanish, Latin",USA,movie
3259178,Free Fall,2014,R,"Action, Drama, Thriller",Malek Akkad,"Dwayne Alexander Smith, Dwayne Alexander Smith","D.B. Sweeney, Sarah Butler, Malcolm McDowell, Ian Gomez",English,USA,movie
2093977,Crush,2013,PG-13,Thriller,Malik Bader,Sonny Mallhi,"Caitriona Balfe, Lucas Till, Sarah Bolger, Crystal Reed",English,USA,movie
2095612,Crush,2013,PG-13,Thriller,Malik Bader,Sonny Mallhi,"Crystal Reed, Sarah Bolger, Lucas Till, Camille Guaty",English,USA,movie
3532608,The Fluffy Movie: Unity Through Laughter,2014,PG-13,Comedy,"Manny Rodriguez, Manny Rodriguez, Jay Lavender",N/A,"Gabriel Iglesias, Jacqueline Obradors, Gina Brillon, Alfred Robles",English,USA,movie
3746560,Nikki Lorenzo: Work That Charm,2014,Not Rated,"Short, Music",Marc Cleary,Marc Cleary,"Nikki Lorenzo, Tristan MacManus, RJ Mitte",English,USA,movie
2608074,Brave New World,2013,TV-14,"Action, Crime, Drama",Marc David Alpert,"Craig Silverstein (developed by), Kristen Reidel, Luc Besson (characters created by)","Maggie Q, Shane West, Lyndsy Fonseca, Aaron Stanford",English,USA,episode
2930786,Set-Up,2013,TV-14,"Action, Crime, Drama",Marc David Alpert,"Craig Silverstein (developed by), Juan Carlos Coto, Luc Besson (characters created by)","Maggie Q, Shane West, Lyndsy Fonseca, Aaron Stanford",English,USA,episode
816711,World War Z,2013,PG-13,"Action, Adventure, Horror",Marc Forster,"Matthew Michael Carnahan (screenplay), Drew Goddard (screenplay), Damon Lindelof (screenplay), Matthew Michael Carnahan (screen story), J. Michael Straczynski (screen story), Max Brooks (based on the novel by)","Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale","English, Spanish, Hebrew, Arabic","USA, Malta",movie
1515166,The Lives of Better Men,2014,Not Rated,"Crime, Drama, Thriller",Marc H. Noda,Marc H. Noda,"Jayda Berkmen, Aidan Bristow, David Chan, P.J. King",English,USA,movie
2368853,For All That We Are,2014,Not Rated,Drama,Marc H. Noda,Marc H. Noda,"Jonathan Timmerman, Alyson Daniel, Chiara Maya, Jared Martzell",English,USA,movie
3548962,Freeway: Crack in the System,2014,R,"Documentary, Biography, Crime",Marc Levin,Marc Levin (story),N/A,English,"USA, Nicaragua",movie
2806892,V.,2014,TV-MA,"Adventure, Drama",Marc Munden,"Jonathan E. Steinberg (creator), Robert Levine (creator), Doris Egan","Toby Stephens, Hannah New, Luke Arnold, Jessica Parker Kennedy",English,USA,episode
2939430,VII.,2014,TV-MA,"Adventure, Drama",Marc Munden,"Jonathan E. Steinberg (creator), Robert Levine (creator), Michael Angeli","Toby Stephens, Hannah New, Luke Arnold, Jessica Parker Kennedy",English,USA,episode
1872181,The Amazing Spider-Man 2,2014,PG-13,"Action, Adventure, Fantasy",Marc Webb,"Alex Kurtzman (screenplay), Roberto Orci (screenplay), Jeff Pinkner (screenplay), Alex Kurtzman (screen story), Roberto Orci (screen story), Jeff Pinkner (screen story), James Vanderbilt (screen story), Stan Lee (Marvel comic book), Steve Ditko (Marvel comic book)","Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan",English,USA,movie
3454746,The Desert,2014,TV-14,Comedy,Marco Fargnoli,"Mindy Kaling (created by), Tracey Wigfield, Mindy Kaling","Mindy Kaling, Chris Messina, Ed Weeks, Ike Barinholtz",English,USA,episode
1918908,California Scheming,2014,R,Thriller,Marco Weber,Marco Weber,"Claudia Christian, Spencer Daniels, Manish Dayal, S.A. Griffin",English,USA,movie
2161128,The Fall,2013,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (created by), Shintaro Shimosawa","Kevin Bacon, Natalie Zea, Annie Parisse, Shawn Ashmore",English,USA,episode
2169102,Pilot,2013,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (creator), Kevin Williamson","Kevin Bacon, Jeananne Goossen, Natalie Zea, Shawn Ashmore",English,USA,episode
2333756,Chapter Two,2013,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (creator), Kevin Williamson","Kevin Bacon, Natalie Zea, Annie Parisse, Shawn Ashmore",English,USA,episode
2649034,Whips & Regret,2013,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (creator), Kevin Williamson, Rebecca Dameron","Kevin Bacon, Natalie Zea, Annie Parisse, Shawn Ashmore",English,USA,episode
2675848,The Final Chapter,2013,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (creator), Kevin Williamson","Kevin Bacon, Natalie Zea, Annie Parisse, Shawn Ashmore",English,USA,episode
2751234,Resurrection,2014,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (created by), Kevin Williamson","Kevin Bacon, Natalie Zea, Shawn Ashmore, Valorie Curry",English,USA,episode
3241174,Family Affair,2014,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (creator), Brett Mahoney","Kevin Bacon, Shawn Ashmore, Valorie Curry, Sam Underwood",English,USA,episode
3401836,The Messenger,2014,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (creator), Alexi Hawley","Kevin Bacon, Shawn Ashmore, Valorie Curry, Sam Underwood",English,USA,episode
3551746,Teacher's Pet,2014,TV-14,"Crime, Drama, Mystery",Marcos Siega,"Kevin Williamson (created by), Brett Mahoney","Kevin Bacon, Shawn Ashmore, Valorie Curry, Sam Underwood",English,USA,episode
2870350,"Pete Holmes: Nice Try, the Devil!",2013,TV-14,Comedy,Marcus Raboy,N/A,Pete Holmes,English,USA,movie
2901584,Kumail Nanjiani: Beta Male,2013,TV-MA,Comedy,Marcus Raboy,Kumail Nanjiani,Kumail Nanjiani,English,USA,movie
3596842,Hannibal Buress Live from Chicago,2014,TV-MA,Comedy,Marcus Raboy,N/A,"Hannibal Buress, Leon Rogers",English,USA,movie
3445126,"The Girl, the Gun, & Everything",2013,Not Rated,Crime,Mario Bova,Mario Bova,"Trenton L. Culkin, Michael Shoemaker, David Cobb, Patrick Nolan",English,USA,movie
1946381,Red Sky,2014,PG-13,"Action, Thriller",Mario Van Peebles,"Randy Arrington (based on characters by: from the book ""Kerosene Cowboys: Manning the Spare""), Adam Prince (screenplay), Dave Riggs (story), Nikolay Suslov (story), Mario Van Peebles (screenplay)","Rachael Leigh Cook, Cam Gigandet, Shane West, Bill Pullman",N/A,USA,movie
2647568,Detour,2013,TV-14,"Action, Comedy, Crime",Mario Van Peebles,"Donald P. Bellisario (created by), Don McGill (created by), Steven D. Binder","Mark Harmon, Michael Weatherly, Cote de Pablo, Pauley Perrette",English,USA,episode
2708276,Detour,2013,TV-14,"Action, Comedy, Crime",Mario Van Peebles,"Donald P. Bellisario (created by), Don McGill (created by), Steven D. Binder","Mark Harmon, Michael Weatherly, Cote de Pablo, Pauley Perrette",English,USA,episode
3466494,It's Not Easy Being Green,2014,TV-PG,"Adventure, Fantasy, Romance",Mario Van Peebles,"Edward Kitsis (created by), Adam Horowitz (created by), Andrew Chambliss","Ginnifer Goodwin, Jennifer Morrison, Lana Parrilla, Josh Dallas",English,USA,episode
2473668,The Devil You Know,2013,TV-14,"Drama, Mystery, Thriller",Marita Grabiak,"Rockne S. O'Bannon (creator), Hans Tobeason","Matthew Davis, Jessica Lucas, Alona Tal, Robert Knepper",English,USA,episode
3015110,Christmas in the City,2013,TV-PG,"Drama, Family",Marita Grabiak,Barbara Kymlicka,"Ashley Williams, Jon Prescott, Ashanti, Shanola Hampton",English,"USA, Canada",movie
1567437,The Voices,2014,R,"Comedy, Crime, Thriller",Marjane Satrapi,Michael R. Perry,"Gemma Arterton, Ryan Reynolds, Anna Kendrick, Jacki Weaver",English,"USA, Germany",movie
2552498,Jack the Giant Killer,2013,Not Rated,"Action, Fantasy",Mark Atkins,Mark Atkins (screenplay),"Jane March, Ben Cross, Jamie Atkins, Harry Dyer",English,USA,movie
2396394,Enemies of Rome,2013,TV-MA,"Action, Adventure, Biography",Mark Beesley,"Steven S. DeKnight, Steven S. DeKnight (creator)","Liam McIntyre, Manu Bennett, Dustin Clare, Daniel Feuerriegel",English,USA,episode
2553398,Spoils of War,2013,TV-MA,"Action, Adventure, Biography",Mark Beesley,"Jed Whedon, Steven S. DeKnight (creator)","Liam McIntyre, Manu Bennett, Dustin Clare, Daniel Feuerriegel",English,USA,episode
2584172,Supanatural,2013,TV-14,"Animation, Comedy",Mark Brooks,"Price Peterson, Ryan Sandoval, Lily Sparks","Jameeliah Garrett, Lily Sparks, James Adomian, Kurt Braunohler",English,USA,movie
2637818,Inevitability,2013,TV-14,"Action, Crime, Drama",Mark C. Baldwin,"Craig Silverstein (developed by), Kristen Reidel, Luc Besson (characters created by)","Maggie Q, Shane West, Lyndsy Fonseca, Aaron Stanford",English,USA,episode
2571320,The Egg Salad Equivalency,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Bill Prady (teleplay), Steve Holland (teleplay), Chuck Lorre (story), Eric Kaplan (story), Jim Reynolds (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2582488,The Bakersfield Expedition,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Maria Ferrari (teleplay), Chuck Lorre (story), Jim Reynolds (story), Steve Holland (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2633894,The Spoiler Alert Segmentation,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Maria Ferrari (teleplay), Adam Faberman (teleplay), Chuck Lorre (story), Eric Kaplan (story), Steve Holland (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2636834,The Cooper/Kripke Inversion,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Steve Holland (teleplay), Chuck Lorre (story), Eric Kaplan (story), Anthony Del Broccolo (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2668846,The Tangible Affection Proof,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Tara Hernandez (teleplay), Chuck Lorre (story), Bill Prady (story), Steve Holland (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2697398,The Monster Isolation,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Steve Holland (teleplay), Chuck Lorre (story), David Goetsch (story), Maria Ferrari (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2708314,The Contractual Obligation Implementation,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Maria Ferrari (teleplay), Chuck Lorre (story), Eric Kaplan (story), Steve Holland (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2784494,The Tenure Turbulence,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Chuck Lorre (teleplay), Steve Holland (teleplay), Jim Reynolds (teleplay), Steven Molaro (story), Eric Kaplan (story), Maria Ferrari (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2833352,The Proton Resurgence,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Maria Ferrari (teleplay), Chuck Lorre (story), Jim Reynolds (story), Steve Holland (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2833366,The Closure Alternative,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Steve Holland (teleplay), Chuck Lorre (story), Bill Prady (story), Tara Hernandez (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco, Simon Helberg",English,USA,episode
2891288,The Bon Voyage Reaction,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Chuck Lorre (teleplay), Jim Reynolds (teleplay), Maria Ferrari (teleplay), Steven Molaro (story), Steve Holland (story), Tara Hernandez (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2933998,The Deception Verification,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Chuck Lorre (story), Eric Kaplan (story), Jim Reynolds (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3111660,The Hofstadter Insufficiency,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Eric Kaplan (teleplay), Jim Reynolds (teleplay), Steve Holland (teleplay), Chuck Lorre (story), Steven Molaro (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3218670,The Scavenger Vortex,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Maria Ferrari (teleplay), David Goetsch (story), Eric Kaplan (story), Steve Holland (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3221722,The Raiders Minimization,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Chuck Lorre (story), Jim Reynolds (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3223784,The Scavenger Vortex,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (creator), Bill Prady (creator), Steven Molaro (teleplay), Jim Reynolds (teleplay), Maria Ferrari (teleplay), David Goetsch (story), Eric Kaplan (story), Steve Holland (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco, Simon Helberg",English,USA,episode
3223792,The Scavenger Vortex,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Bill Prady (creator), Steven Molaro (teleplay), Jim Reynolds (teleplay), Maria Ferrari (teleplay), David Goetsch (story), Eric Kaplan (story), Steve Holland (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco, Simon Helberg",English,USA,episode
3228958,The Raiders Minimization,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Bill Prady (creator), Steven Molaro (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Chuck Lorre (story), Jim Reynolds (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco, Simon Helberg",English,USA,episode
3229392,The Workplace Proximity,2013,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Chuck Lorre (teleplay), Eric Kaplan (teleplay), Jim Reynolds (teleplay), Steven Molaro (story), Steve Holland (story), Maria Ferrari (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3229394,The Romance Resonance,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Eric Kaplan (story), Jim Reynolds (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg","English, Klingon",USA,episode
3229396,The Proton Displacement,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Jim Reynolds (teleplay), Chuck Lorre (story), Maria Ferrari (story), Anthony Del Broccolo (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3303726,The Itchy Brain Simulation,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Eric Kaplan (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Steven Molaro (story), Bill Prady (story), Jim Reynolds (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3309568,The Itchy Brain Simulation,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Bill Prady (creator), Eric Kaplan (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Steven Molaro (story), Bill Prady (story), Jim Reynolds (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco, Simon Helberg",English,USA,episode
3309570,The Thanksgiving Decoupling,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Jeremy Howe (teleplay), Eric Kaplan (story), Steve Holland (story), Maria Ferrari (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3337724,The Cooper Extraction,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Jim Reynolds (teleplay), Steve Holland (teleplay), Tara Hernandez (teleplay), Steven Molaro (story), Eric Kaplan (story), Maria Ferrari (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3337728,The Hesitation Ramification,2014,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), David Goetsch (story), Jim Reynolds (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3337730,The Occupation Recalibration,2014,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Jim Reynolds (teleplay), Steve Holland (teleplay), Eric Kaplan (story), Maria Ferrari (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3338358,The Discovery Dissipation,2013,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Adam Faberman (teleplay), Eric Kaplan (story), Jim Reynolds (story), Maria Ferrari (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3453320,The Convention Conundrum,2014,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), David Goetsch (teleplay), Steve Holland (teleplay), Eric Kaplan (story), Jim Reynolds (story), Adam Faberman (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco, Simon Helberg",English,USA,episode
3477310,The Locomotive Manipulation,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Maria Ferrari (teleplay), Jim Reynolds (story), Steve Holland (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3517894,The Mommy Observation,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Anthony Del Broccolo (teleplay), Jim Reynolds (story), Steve Holland (story), Maria Ferrari (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3521962,The Friendship Turbulence,2014,TV-PG,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Jim Reynolds (teleplay), Steve Holland (teleplay), Maria Ferrari (teleplay), Steven Molaro (story), Eric Kaplan (story), Tara Hernandez (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3554854,The Relationship Diremption,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Chuck Lorre (teleplay), Eric Kaplan (teleplay), Steve Holland (teleplay), Steven Molaro (story), Bill Prady (story), Jim Reynolds (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3572170,The Anything Can Happen Recurrence,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Jim Reynolds (teleplay), Steve Holland (teleplay), Tara Hernandez (teleplay), Steven Molaro (story), Eric Kaplan (story), Adam Faberman (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3572176,The Proton Transmogrification,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Steve Holland (teleplay), Jim Reynolds (story), Maria Ferrari (story), Jeremy Howe (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3572184,The Status Quo Combustion,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Tara Hernandez (teleplay), Eric Kaplan (story), Jim Reynolds (story), Jeremy Howe (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3596130,The Locomotion Interruption,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Eric Kaplan (teleplay), Jim Reynolds (story), Maria Ferrari (story), Tara Hernandez (story), Tara Hernandez (executive story editor), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3807172,The Junior Professor Solution,2014,TV-14,Comedy,Mark Cendrowski,"Chuck Lorre (created by), Bill Prady (created by), Jim Reynolds (teleplay), Maria Ferrari (teleplay), Tara Hernandez (teleplay), Steven Molaro (story), Eric Kaplan (story), Steve Holland (story), Tara Hernandez (executive story editor), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
